assembly_accession,rname,length,totallength,ani_group,reference
GCF_002102355.1,NZ_LQPT01000090.1,39988,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000091.1,4190,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000092.1,110706,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000093.1,140578,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000094.1,45663,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000095.1,6746,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000096.1,2098,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000097.1,1398,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000098.1,53872,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000099.1,180847,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000100.1,3331,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000101.1,195961,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000102.1,85926,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000103.1,23648,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000104.1,147768,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000105.1,1727,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000106.1,30591,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000107.1,52035,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000108.1,57616,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000109.1,2573,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000110.1,26570,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000111.1,53030,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000112.1,52655,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000113.1,1329,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000114.1,1239,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000115.1,1240,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000116.1,29856,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000117.1,47433,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000118.1,12920,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000119.1,93718,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000120.1,30744,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000121.1,51584,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000122.1,44199,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000123.1,29665,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000124.1,17094,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000125.1,20809,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000126.1,28442,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000127.1,21380,5562166,29,M.sherrisii
GCF_002102355.1,NZ_LQPT01000128.1,13291,5562166,29,M.sherrisii
GCF_002356315.1,NZ_AP018164.1,5232660,5232660,45,M.shigaense
GCF_900417275.1,NZ_UEGW01000001.1,4829736,4842631,159,M.shimoidei
GCF_900417275.1,NZ_UEGW01000002.1,4891,4842631,159,M.shimoidei
GCF_900417275.1,NZ_UEGW01000003.1,2695,4842631,159,M.shimoidei
GCF_900417275.1,NZ_UEGW01000004.1,1996,4842631,159,M.shimoidei
GCF_900417275.1,NZ_UEGW01000005.1,1789,4842631,159,M.shimoidei
GCF_900417275.1,NZ_UEGW01000006.1,1524,4842631,159,M.shimoidei
GCF_010730055.1,NZ_AP022575.1,4504020,4504020,42,M.shinjukuense
GCF_010728525.1,NZ_AP022572.1,5973149,5973149,5,M.shottsii
GCF_010727605.1,NZ_AP022568.1,5788994,5788994,203,M.simiae
GCF_900232995.1,NZ_OCVX01000001.1,93669,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000002.1,50020,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000003.1,3450000,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000004.1,521714,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000005.1,698600,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000006.1,84982,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000007.1,910737,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000008.1,805,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000009.1,1607,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000010.1,1803,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000011.1,1157,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000012.1,1265,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000013.1,3163,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000014.1,4053,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000015.1,12397,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000016.1,1526,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000017.1,21090,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000018.1,3108,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000019.1,4767,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000020.1,2959,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000021.1,969,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000022.1,1363,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000023.1,1558,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000024.1,2098,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000025.1,23287,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000026.1,970,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000027.1,846,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000028.1,1398,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000029.1,1612,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000030.1,6177,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000031.1,898,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000032.1,3084,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000033.1,11309,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000034.1,1210,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000035.1,1978,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000036.1,3667,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000037.1,9108,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000038.1,2513,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000039.1,21048,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000040.1,6068,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000041.1,9856,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000042.1,4785,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000043.1,4039,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000044.1,5058,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000045.1,5799,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000046.1,895,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000047.1,3146,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000048.1,16659,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000049.1,1570,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000050.1,999,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000051.1,2345,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000052.1,4044,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000053.1,1140,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000054.1,1818,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000055.1,1611,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000056.1,2821,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000057.1,2383,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000058.1,1172,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000059.1,8856,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000060.1,1361,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000061.1,3782,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000062.1,1239,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000063.1,1668,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000064.1,1519,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000065.1,2606,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000066.1,1164,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000067.1,1542,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000068.1,1548,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000069.1,1539,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000070.1,5197,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000071.1,1864,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000072.1,1361,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000073.1,1089,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000074.1,2728,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000075.1,1463,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000076.1,1826,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000077.1,3415,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000078.1,4351,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000079.1,1489,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000080.1,1143,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000081.1,1009,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000082.1,1569,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000083.1,8063,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000084.1,6979,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000085.1,5130,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000086.1,5656,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000087.1,1335,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000088.1,1038,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000089.1,10218,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000090.1,4226,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000091.1,2230,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000092.1,939,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000093.1,1348,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000094.1,3057,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000095.1,1441,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000096.1,2028,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000097.1,1121,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000098.1,14836,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000099.1,8829,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000100.1,9027,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000101.1,865,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000102.1,1735,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000103.1,1258,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000104.1,3329,6192024,207,M.simulans
GCF_900232995.1,NZ_OCVX01000105.1,1285,6192024,207,M.simulans
GCF_000214155.1,NC_015576.1,4643668,4643668,4,M.sinensis
GCF_022370415.1,NZ_CP080274.1,6895172,6895172,25,M.smegmatis
GCF_002250655.1,NZ_NOZR01000001.1,405133,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000002.1,378674,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000003.1,332512,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000004.1,326623,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000005.1,291216,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000006.1,286837,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000007.1,234838,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000008.1,231877,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000009.1,226229,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000010.1,199913,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000011.1,167586,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000012.1,151292,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000013.1,149506,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000014.1,145563,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000015.1,142074,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000016.1,141652,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000017.1,137750,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000018.1,132793,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000019.1,130035,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000020.1,125844,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000021.1,115638,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000022.1,113524,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000023.1,109903,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000024.1,101569,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000025.1,96101,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000026.1,91451,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000027.1,87550,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000028.1,84836,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000029.1,72587,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000030.1,70745,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000031.1,69738,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000032.1,66876,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000033.1,66691,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000034.1,60550,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000035.1,58138,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000036.1,55479,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000037.1,46997,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000038.1,40167,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000039.1,35613,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000040.1,33302,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000041.1,30914,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000042.1,27440,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000043.1,23605,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000044.1,23206,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000045.1,22150,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000046.1,18794,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000047.1,18665,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000048.1,16476,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000049.1,11101,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000050.1,10268,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000051.1,9639,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000052.1,9183,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000053.1,6197,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000054.1,5463,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000055.1,2783,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000056.1,1516,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000057.1,1454,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000058.1,1284,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000059.1,1265,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000060.1,1223,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000061.1,1117,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000062.1,1014,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000063.1,804,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000064.1,663,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000065.1,651,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000066.1,564,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000067.1,476,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000068.1,441,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000069.1,415,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000070.1,410,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000071.1,353,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000072.1,342,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000073.1,338,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000074.1,326,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000075.1,310,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000076.1,293,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000077.1,218,6066978,55,M.sphagni
GCF_002250655.1,NZ_NOZR01000078.1,215,6066978,55,M.sphagni
GCF_018278905.1,NZ_CP046600.1,5581157,5581157,28,M.spongiae
GCF_003719305.1,NZ_RARC01000001.1,579512,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000002.1,521690,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000003.1,374564,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000004.1,311427,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000005.1,277166,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000006.1,237995,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000007.1,228964,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000008.1,221298,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000009.1,211840,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000010.1,207512,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000011.1,192062,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000012.1,175888,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000013.1,161308,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000014.1,156584,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000015.1,132395,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000016.1,129040,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000017.1,128632,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000018.1,124509,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000019.1,121881,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000020.1,118047,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000021.1,116174,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000022.1,103499,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000023.1,101043,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000024.1,100362,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000025.1,98380,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000026.1,95400,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000027.1,92935,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000028.1,92710,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000029.1,86753,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000030.1,80886,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000031.1,80436,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000032.1,79063,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000033.1,78687,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000034.1,78127,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000035.1,76302,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000036.1,76155,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000037.1,74620,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000038.1,66049,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000039.1,62191,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000040.1,59142,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000041.1,58314,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000042.1,55735,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000043.1,45148,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000044.1,41407,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000045.1,39570,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000046.1,36064,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000047.1,35288,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000048.1,35177,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000049.1,31477,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000050.1,30676,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000051.1,23236,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000052.1,19654,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000053.1,17541,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000054.1,17449,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000055.1,15845,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000056.1,15834,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000057.1,15528,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000058.1,15233,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000059.1,9576,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000060.1,9266,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000061.1,8743,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000062.1,8265,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000063.1,7816,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000064.1,5984,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000065.1,5662,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000066.1,5399,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000067.1,4325,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000068.1,4081,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000069.1,3761,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000070.1,2562,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000071.1,1929,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000072.1,1923,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000073.1,1831,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000074.1,1830,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000075.1,1558,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000076.1,1488,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000077.1,1387,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000078.1,1255,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000079.1,1237,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000080.1,1093,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000081.1,880,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000082.1,776,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000083.1,586,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000084.1,584,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000085.1,547,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000086.1,547,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000087.1,528,6956345,224,M.stellerae
GCF_003719305.1,NZ_RARC01000088.1,522,6956345,224,M.stellerae
GCF_002356335.1,NZ_AP018165.1,4994485,4994485,139,M.stephanolepidis
GCF_010731715.1,NZ_AP022587.1,6210822,6210822,215,M.stomatepiae
GCF_001942625.1,NZ_MLCL01000001.1,245295,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000002.1,106407,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000003.1,1347,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000004.1,148942,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000005.1,1543,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000006.1,252,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000007.1,448,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000008.1,519,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000009.1,413,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000010.1,44562,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000011.1,186832,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000012.1,1232,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000013.1,2270,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000014.1,467,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000015.1,2354,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000016.1,65547,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000017.1,2993,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000018.1,14079,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000019.1,61784,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000020.1,430,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000021.1,56061,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000022.1,120016,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000023.1,192523,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000024.1,283603,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000025.1,543,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000026.1,648,6344489,125,M.syngnathidarum
GCF_001942625.1,NZ_MLCL01000027.1,58702,6344489,125,M.syngnathidarum
